usuario execucao,flag,dia semana,data,horario,comando,hostname,usuario remoto,host,porta,sucesso execucao remoto,erro
gabriel,True,Tuesday,03/08/2022,03:47:34,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:35,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:35,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:36,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:36,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:36,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:37,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:37,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:38,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:38,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:39,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:39,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:40,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:40,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:41,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:41,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:41,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:42,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:42,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:43,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:43,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:44,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:44,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:45,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:45,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:46,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:46,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:47,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:47,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:48,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:48,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:48,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:49,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:49,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:50,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:50,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:51,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:51,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:52,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:52,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:53,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:53,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:53,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:54,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:54,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:55,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:55,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:56,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:56,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:57,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:57,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:58,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:58,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:59,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:59,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:00,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:00,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:00,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:01,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:01,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:02,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:23,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:23,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:24,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:25,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:25,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:26,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:26,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:27,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:27,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:28,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:28,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:28,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:29,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:29,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:30,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:30,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:31,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:31,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:32,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:32,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:33,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:33,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:34,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:34,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:35,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:35,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:36,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:36,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:37,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:37,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:37,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:38,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:38,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:39,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:39,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:40,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:40,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:41,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:41,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:42,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:42,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:42,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:43,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:43,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:44,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:44,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:45,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:45,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:46,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:46,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:47,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:47,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:48,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:48,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:49,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:49,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:49,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:50,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:50,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:51,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:51,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:52,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:52,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:53,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:53,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:54,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:54,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:55,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:55,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:55,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:56,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:56,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:57,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:57,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:58,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:58,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:48:59,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:48:59,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:49:00,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:49:00,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:49:01,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:49:01,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:49:02,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:49:02,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:49:03,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:49:03,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:49:04,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:49:04,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:49:04,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:49:05,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:49:05,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:49:06,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:49:06,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:49:07,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:49:07,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:49:08,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:49:08,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:49:09,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:49:09,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:49:09,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:50:41,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:50:41,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:50:42,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:50:42,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:50:43,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:50:43,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:50:44,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:50:44,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:50:45,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:50:45,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:50:46,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:50:46,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:50:46,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:50:47,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:50:48,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:50:48,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:50:49,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:50:49,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:50:50,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:50:50,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:10,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:11,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:11,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:12,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:12,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:13,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:13,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:13,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:14,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:14,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:15,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:15,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:16,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:16,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:17,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:17,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:18,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:18,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:19,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:19,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:20,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:20,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:21,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:21,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:21,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:22,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:22,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:22,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:23,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:23,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:23,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:24,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:24,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:24,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:25,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:25,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:25,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:26,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:26,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:27,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:27,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:27,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:28,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:28,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:28,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:29,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:29,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:29,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:30,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:30,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:30,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:31,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:31,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:31,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:32,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:32,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:33,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:33,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:33,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:34,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:34,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:34,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:35,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:35,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:35,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:36,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:51:36,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:51:36,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
